0.811,18.973,20.111,106.99
0.812,20.456,19.986,106.88
0.813,24.373,19.89,106.72
0.814,21.71,20.041,106.83
0.815,25.348,20.067,106.97
0.816,14.772,20.04,107.17
0.817,18.247,19.898,107.11
0.818,17.733,19.978,107.18
0.819,15.497,20.094,107.25
0.82,16.944,20.164,107.36
0.821,27.054,20.11,107.47
0.822,21.75,20.076,107.44
0.823,16.104,20.054,107.35
0.824,21.201,19.897,107.54
0.825,17.422,19.938,107.57
0.826,14.849,19.998,107.69
0.827,20.984,20.031,107.71
0.828,16.531,20.025,107.75
0.829,18.939,20.068,107.77
0.83,18.607,20.106,107.71
0.831,15.238,20.141,107.67
0.832,25.877,19.97,107.6
0.833,15.285,20.203,107.59
0.834,28.33,20.192,107.66
0.835,16.564,20.352,107.63
0.836,24.485,20.281,107.52
0.837,17.46,20.226,107.51
0.838,22.581,20.284,107.42
0.839,18.645,20.176,107.45
0.84,17.96,20.247,107.39
0.841,18.564,20.142,107.38
0.842,24.18,20.089,107.47
0.843,22.736,20.056,107.67
0.844,18.629,20.223,107.57
0.845,24.569,20.306,107.64
0.846,19.312,20.321,107.68
0.847,20.837,20.244,107.75
0.848,17.842,20.22,107.81
0.849,20.999,20.098,107.88
0.85,13.577,19.905,107.81
0.851,20.455,19.971,107.85
0.852,18.508,20.011,107.78
0.853,21.745,20.008,107.89
0.854,19.844,19.991,108
0.855,20.912,19.915,108.09
0.856,17.475,19.789,107.98
0.857,20.052,19.876,108.04
0.858,24.118,19.847,108.05
0.859,19.33,19.913,108
0.86,23.513,19.955,107.96
0.861,19.223,19.978,108.1
0.862,14.937,19.917,108.3
0.863,23.924,19.817,108.38
0.864,22.222,19.677,108.46
0.865,20.921,19.792,108.53
0.866,22.019,19.683,108.66
0.867,17.226,19.564,108.71
0.868,19.568,19.409,108.66
0.869,19.902,19.516,108.63
0.87,18.601,19.535,108.5
0.871,15.718,19.491,108.42
0.872,17.315,19.375,108.38
0.873,19.607,19.525,108.29
0.874,24.052,19.486,108.44
0.875,17.387,19.425,108.5
0.876,18.394,19.512,108.71
0.877,23.024,19.414,108.58
0.878,18.726,19.464,108.65
0.879,17.403,19.36,108.58
0.88,18.374,19.267,108.57
0.881,21.917,19.379,108.5
0.882,19.808,19.277,108.68
0.883,17.572,19.27,108.63
0.884,23.303,19.22,108.58
0.885,16.095,19.278,108.56
0.886,18.651,19.11,108.73
0.887,21.037,19.1,108.6
0.888,11.557,19.02,108.67
0.889,20.658,19.074,108.67
0.89,16.005,19.05,108.41
0.891,16.816,19.344,108.49
0.892,11.591,19.393,108.52
0.893,23.032,19.358,108.3
0.894,25.924,19.461,108.44
0.895,20.401,19.465,108.38
0.896,18.913,19.485,108.35
0.897,15.112,19.382,108.34
0.898,21.532,19.413,108.39
0.899,22.288,19.504,108.43
0.9,23.91,19.496,108.38
0.901,16.789,19.308,108.26
0.902,19.24,19.38,108.11
0.903,21.582,19.445,108.07
0.904,15.067,19.523,108.29
0.905,18.992,19.468,108.38
0.906,23.131,19.44,108.3
0.907,20.152,19.521,108.38
0.908,16.813,19.337,108.58
0.909,19.865,19.39,108.73
0.91,18.283,19.366,108.78
0.911,18.62,19.28,108.55
0.912,21.493,19.297,108.69
0.913,23.803,19.396,108.65
0.914,19.779,19.479,108.6
0.915,20.453,19.321,108.51
0.916,23.132,19.241,108.47
0.917,15.776,19.18,108.45
0.918,14.515,19.266,108.48
0.919,10.811,19.185,108.41
0.92,20.814,19.072,108.32
0.921,18.252,19.074,108.19
0.922,15.009,19.178,108.15
0.923,24.302,19.505,108.16
0.924,19.423,19.78,108.28
0.925,18.08,19.559,108.12
0.926,27.162,19.578,108.29
0.927,19.038,19.659,108.16
0.928,19.677,19.879,108.15
0.929,18.045,19.765,108.18
0.93,25.381,19.797,108.29
0.931,25.495,19.778,108.54
0.932,21.207,19.666,108.7
0.933,22.548,19.546,108.82
0.934,16.18,19.579,108.82
0.935,25.172,19.792,108.94
0.936,23.561,19.795,108.9
0.937,17.327,19.612,108.94
0.938,22.529,19.58,109
0.939,11.555,19.509,108.96
0.94,20.458,19.331,109.15
0.941,18.072,19.359,109.01
0.942,14.263,19.133,108.84
0.943,14.984,18.94,108.68
0.944,25.199,18.876,108.78
0.945,18.29,18.813,108.79
0.946,12.761,18.714,108.66
0.947,22.233,18.832,108.64
0.948,20.465,18.782,108.57
0.949,16.059,18.811,108.69
0.95,18.524,18.984,108.63
0.951,24.274,18.954,108.56
0.952,18.451,18.895,108.67
0.953,18.675,18.908,108.66
0.954,20.171,18.795,108.54
0.955,20.936,18.798,108.53
0.956,18.581,18.845,108.46
0.957,21.553,19.013,108.51
0.958,16.692,19.123,108.58
0.959,19.513,19.382,108.55
0.96,21.037,19.228,108.64
0.961,21.985,19.248,108.69
0.962,18.941,19.281,108.42
0.963,18.321,19.272,108.45
0.964,18.741,19.293,108.45
0.965,22.141,19.366,108.44
0.966,16.612,19.309,108.59
0.967,17.233,19.278,108.42
0.968,16.39,19.412,108.46
0.969,12.788,19.461,108.37
0.97,20.087,19.406,108.56
0.971,25.402,19.201,108.62
0.972,21.118,19.201,108.59
0.973,27.203,19.122,108.6
0.974,20.366,19.043,108.59
0.975,18.445,19.102,108.66
0.976,12.91,19.035,108.64
0.977,17.241,19.026,108.84
0.978,20.357,19.067,108.87
0.979,20.233,19.075,108.79
0.98,21.075,19.104,108.79
0.981,16.653,19.089,108.65
0.982,17.159,19.169,108.74
0.983,22.295,19.034,108.62
0.984,22.282,19.142,108.68
0.985,21.465,19.143,108.68
0.986,16.133,19.242,108.92
0.987,15.506,19.241,108.95
0.988,16.799,19.076,108.95
0.989,18.757,19.072,108.83
0.99,21.534,19.084,108.59
0.991,18.96,18.89,108.6
0.992,13.959,18.937,108.73
0.993,23.893,18.881,108.63
0.994,14.006,19.038,108.68
0.995,20.141,19.002,108.71
0.996,17.082,18.947,108.85
0.997,24.601,18.995,109.03
0.998,24.411,18.972,109.09
0.999,24.908,18.871,109.17
1,18.978,18.974,109.27
